评分,用户,评论详情,日期,IP位置
5分 超棒,M48****3300,"甲秀楼，作为贵阳的标志性建筑，宛如一颗璀璨的明珠，镶嵌在南明河上，熠熠生辉，吸引着无数游客前来观赏。

甲秀楼始建于明朝万历年间，至今已有四百多年的历史。它经历了岁月的洗礼，见证了贵阳的历史变迁，承载着丰富的文化内涵。从远处眺望，甲秀楼飞甍翘角，雕梁画栋，与周围的自然景观相得益彰，构成了一幅如诗如画的美景。

走近甲秀楼，首先映入眼帘的是楼下的浮玉桥。桥如长虹卧波，横跨在南明河上。桥身由白石砌成，桥栏雕花刻草，古朴典雅。漫步桥上，河风拂面，令人心旷神怡。桥下河水悠悠，波光粼粼，鱼儿在水中嬉戏，水草随波摇曳，充满了生机与活力。

穿过浮玉桥，便来到了甲秀楼前。甲秀楼为三层三檐四角攒尖顶阁楼，高约20米。楼顶为宝顶，顶尖有一葫芦状铜制宝顶，在阳光下闪耀着金色的光芒。楼身朱梁碧瓦，雕饰精美，门窗雕花细腻，图案栩栩如生。楼内有许多名人雅士留下的诗词楹联，其中以清代刘玉山所撰的长联最为著名。此联长达174字，上联写甲秀楼的美景，下联抒贵州的历史变迁，对仗工整，气势磅礴，堪称一绝",2025-04-24,IP属地：福建
5分 超棒,tzy798798,"甲秀楼位于贵州省贵阳市南明区翠微巷8号，是国家3A 级旅游景区、全国重点文物保护单位，以下是关于它的介绍：

历史文化

• 历史渊源：甲秀楼始建于明万历二十六年（1598年），由贵州巡抚江东之、巡按应朝卿所倡建，初建时是为了让贵州“科甲挺秀”，供年轻学子读书。天启元年焚毁后多次重建与重修，现存建筑为20世纪80年代初依清宣统年间样式重建。

• 文化底蕴：甲秀楼名字蕴含“科甲挺秀，人才辈出”之意。贵州在甲秀楼建成后，人文蔚起，明清两代创造了“一武两文三状元”“七百进士六千举人”的成绩。楼内有八块清代碑刻，楼门前长联共174字，描绘了贵州的山川形胜和历史变迁。

建筑特色

• 甲秀楼：是三层三檐四角攒尖顶阁楼，这种构造在中国古建筑史上独一无二。由桥面至楼顶高约22.9米，为木结构阁楼，画甍翘檐，红棂雕窗，白石巨柱托檐，雕花石栏相护。
• 浮玉桥：如白龙卧波，全长90余米，穿过楼下，贯通两岸。甲秀楼初建成时浮玉桥有九孔，桥西侧有沙洲叫芳杜洲，如今九孔石拱桥被填了两孔，芳杜洲也没于水底。
• 翠微园：是一组由拱南阁、翠微阁、龙门书院组成的明清古代建筑群，古称南庵，是明清风格的苏州园林式庭院。
周边美食

• 小吃类：有雷家豆腐圆子，外酥里嫩，配上特制蘸水，味道很棒；还有但家香酥鸭，鸭肉炸得酥脆，加上特制调料，麻麻辣辣。此外，洋芋粑、豆腐皮包折耳根、铁签烤肉等也值得一试。

• 正餐类：大腩门牛腩煲的香辣牛腩煲，采用贵州土黄牛，肉质鲜嫩；黔贝藤椒豆花鸡的藤椒豆花鸡、宫爆板筋等菜品丰富多样；火烧鸡的老贵阳烤鸡，鸡肉烤得外焦里嫩。

• 面食类：李兰英湖南面是开了多年的老店，面条口感筋道，汤底鲜美；南门口肠旺面的肠旺面是贵阳特色美食，味道正宗。",2025-04-02,IP属地：贵州
5分 超棒,tzy798798,"以下是关于甲秀楼的介绍：

基本概况

• 位置：位于贵州省贵阳市南明区翠微巷8号，主体建筑甲秀楼在南明河上。

• 历史沿革：始建于明万历二十六年（1598年），由贵州巡抚江东之、巡按应朝卿所倡建，后历经多次焚毁与重修，现存建筑为1981年按宣统元年（1909年）的建筑格局重新修建的。

• 建筑特色：甲秀楼是三层三檐四角攒尖顶阁楼，这种构造在中国古建筑史上独一无二。由桥面至楼顶高约22.9米，为木结构阁楼，画甍翘檐，红棂雕窗，白石巨柱托檐，雕花石栏相护。
主要景点

• 石牌坊：景区最北侧的景点，桥头立有“城南遗迹”石木牌坊，牌坊中央设有“城南遗迹”四个大字。
• 涵碧亭：位于浮玉桥上，亭柱镌清咸丰年间贵阳知府汪炳嗷的联语：“水从碧玉环中出，人在青莲瓣里行”“银汉浮空星过水，玉虹拖雨雁横秋”。
• 浮玉桥：如白龙卧波，全长90余米，穿过楼下，贯通两岸。解放后修滨河路，九孔石拱桥被填了两孔。
• 翠微园：是一组由拱南阁、翠微阁、龙门书院组成的明清古代建筑群，古称南庵，是明清风格的苏州园林式庭院。
文化价值

• 历史见证：甲秀楼历经四百年的风吹雨打而仍旧矗立不倒，见证了贵阳的历史变迁，是贵阳文化发展史上的标志。

• 文学底蕴：自明清以来，便是贵阳文人骚客聚集之处，楼内现有八块清代留下的碑刻，楼门前长联共174字，概括了山城贵阳的地理形势及历史变迁。

• 风水象征：甲秀楼选址于南明河鳌矶石上，取科甲挺秀、独占鳌头之意，反映了当时人们对文化教育的重视和对人才辈出的期盼，体现了中国传统文化中的风水观念和人文精神。",2025-03-02,IP属地：贵州
5分 超棒,tzy798798,"以下是关于甲秀楼的介绍：

• 基本概况：甲秀楼位于贵州省贵阳市南明区翠微巷8号，景区从广场牌坊起由北至南，分为石牌坊、涵碧亭和浮玉桥，甲秀楼，甲秀楼后的翠微园三个部分。主体建筑甲秀楼在南明河万鳌矾石上，是三层三檐四角攒尖顶阁楼，为木结构，高约22.9米，这种构造在中国古建筑史上独一无二。
• 历史沿革：甲秀楼始建于明万历二十六年（1598年），由贵州巡抚江东之、巡按应朝卿所倡建，后历经多次焚毁与重建，现存建筑为清宣统元年（1909年）重建的遗存，1981年又按原式样重修。

• 文化内涵

◦ 名称寓意：“甲秀”二字寓意“科甲挺秀”，体现了当时希望贵州人才辈出的美好愿望。

◦ 名人墨宝：甲秀楼是贵阳文人骚客聚集之处，楼内有八块清代碑刻，还有清代贵阳翰林刘玉山所撰206字长联，概括了山城贵阳的地理形势及历史变迁。

• 建筑特色

◦ 整体布局：甲秀楼与浮玉桥、翠微园等相互映衬，形成了一个有机的整体，建筑与自然景观完美融合，错落有致，层次分明。

◦ 细节装饰：画甍翘檐，红棂雕窗，白石巨柱托檐，雕花石栏相护，精美的石雕、木雕随处可见，展现出高超的工艺水平。

• 周边景观

◦ 浮玉桥：如白龙卧波，穿过甲秀楼下，贯通两岸，全长90余米，初建成时有九孔，桥西侧曾有芳杜洲，“九眼照沙洲”景观别具特色。
◦ 翠微园：是一组明清古代建筑群，古称南庵，为明清风格的苏州园林式庭院，内有拱南阁、翠微阁、龙门书院等古建筑。",2025-03-01,IP属地：贵州
5分 超棒,tzy798798,"以下是对甲秀楼的点评：

建筑艺术精湛

• 独特造型：甲秀楼是三层三檐四角攒尖顶阁楼，这种构造在中国古建筑史上独一无二。从远处眺望，层层飞檐翘角，气势非凡，楼顶四角攒尖，直指苍穹，凸显出建筑的灵动与挺拔。
• 精美装饰：甲秀楼的石雕、木雕精美绝伦，门窗上雕刻着龙凤呈祥、麒麟送子等吉祥图案，寓意美好，展现出古代工匠的高超技艺。

历史文化厚重

• 历史见证：甲秀楼始建于明万历二十六年，历经多次焚毁与重建，见证了贵阳从明代以来的历史变迁，是贵阳历史的见证和文化发展史上的标志。

• 文化传承：这里曾是文人墨客吟诗作画、交流思想的场所，留下了许多诗篇和画作，清代贵阳翰林刘玉山所撰206字长联更是一绝，概括了山城贵阳的地理形势及历史变迁。

周边环境优美

• 河景相伴：南明河从甲秀楼前潺潺流过，河水清澈，与甲秀楼相互映衬，河面上倒映着甲秀楼的倩影，形成了一幅自然与人文相得益彰的美丽画卷。

• 古桥点缀：连接甲秀楼与河岸的浮玉桥，宛如一条白玉腰带横卧水面，桥头的涵碧亭为游客提供了休憩观景的好地方。

旅游体验丰富

• 游览便捷：甲秀楼位于贵阳市中心，公共交通便利，乘坐公交车或地铁均可轻松抵达，周边也有大型停车场供自驾游客使用。

• 夜景迷人：夜晚华灯初上时，甲秀楼灯火辉煌，与周围环境融为一体，灯光倒映在南明河中，如梦如幻，吸引着众多游客前来观赏夜景，拍照打卡。

• 文化活动：甲秀楼周边常有书法展览、诗词朗诵、传统戏曲表演等各类文化活动举办，让游客在欣赏建筑美景的同时，还能领略到丰富的文化艺术盛宴。",2025-01-27,IP属地：贵州
5分 超棒,西西是我,"📍详细地址：甲秀楼，位于贵州省贵阳市南明区翠微巷8号。在市中心，河对岸就是省博。

🕙参观时间：08:30-17:00。

💰门票价格：免费参观甲秀楼和翠微园，但需预约。

🌟亮点特色：始建于明万历年间，以河中一块巨石为基设楼宇，取“科甲挺秀”之意。有浮玉桥衔接两岸的翠微园和甲秀楼。浮玉桥为九孔，桥头立有石木牌坊，牌坊上写“城南胜迹”，很威严的样子。甲秀楼是三层三檐四角式建筑，底层石墙中嵌有8块明代文人诗碑。

💗推荐理由：甲秀楼是闹中取静之地，入夜后灯火辉煌，配着浮桥和水中的倒影很漂亮，很多人来此拍夜景。

📌小Tips：疫情防控期间，需要提前在一码游贵州公众号上预约，不预约真的不让参观。",2020-10-08,IP属地：未知
4分 满意,大伟大宝,"【门票】免费。
【中国历史】悠久，文化底蕴深厚。古往今来，历朝历代，上至皇帝诸侯，下至州府官员，都喜欢于风景名胜、江边河岸处修建楼阁。或用来歌功颂德、宣扬政绩；或镇妖伏魔、保一方安宁；或瞭望守备，抵御外敌。总之作用无外乎纪念、宗教、军事、旅游等等。所以自古留下了许多著名的楼阁，现如今已成为中华文化的瑰宝，旅游圣地。
【甲秀楼】著名古阁楼，矗立在贵阳南明河中的万鳌矾石上。历经四百年的风吹雨打，仍旧矗立不倒，它是贵阳历史的见证，是贵阳文化发展史上的标志。
【甲秀楼景区】分为三大部分：第一部分浮玉桥；第二部分甲秀楼主体建筑；第三部分翠微园。 浮玉桥头立有石木牌坊，牌坊中央设有“城南遗迹”四个大字，桥上建有“涵碧亭”。主体建筑甲秀楼飞甍翘角、石柱托檐、雕栏环护。翠微园是一组由拱南阁，翠微阁，龙门书院组成的明清古代建筑群。
甲秀楼是贵阳市中一处不可多得的清幽之地，景区内古色古香，景区外高楼林立，成为历史文化与现代文明的聚焦点，在现代文明中闪烁着历史的光芒。",2019-02-18,IP属地：未知
5分 超棒,铁甲小宝爱旅游,甲秀楼真是太有特色了！晚上灯光一打，整个楼都亮起来，特别漂亮。楼的结构也很精巧，看得出很有年代感。在楼边走走，感觉时间都慢了下来。来贵阳一定得来看看甲秀楼，绝对是城市里的一个亮点，不容错过！,2025-03-23,IP属地：江苏
4分 满意,qmxc,【景色】甲秀楼是贵阳市的地标性建筑，到贵阳一定要去甲秀楼。甲秀楼建筑在南明河畔一块巨石上，远看就像是在南明河水上。楼高三层，是木质结构，外型秀美，而其名则取自“科甲挺秀”。甲秀楼景区主要由三部分构成，浮玉桥，甲秀楼，翠微园。而甲秀楼内部有展览，可以了解。甲秀楼坐落在南明河上，可以欣赏两岸风光。,2024-10-26,IP属地：陕西
4分 满意,旅の径,"甲秀楼，位于贵阳市区中心南明河畔，贵阳地标Top1。

1598年(明万历26年)，时任贵州巡抚、巡按在南明河一块巨石上创建了甲秀楼，取“科甲挺秀”之意命名，意在激励贵州学子勤奋学习、在科举考试中勇夺第一。
清代，甲秀楼冠以“鳌矾浮玉”成为贵阳八景之一；1909年(清宣统元年)又进行了第六次重修，留存至今。

高22.9米、三重檐四角攒尖顶的三层楼阁，加之楼台和下水月台，巍然屹立河中；石木牌坊-涵碧亭-浮玉桥-甲秀楼-翠微园，连成一线，雄伟壮观，典雅秀丽，构成了贵阳的老牌地标，日景夜景，百看不厌。",2022-06-06,IP属地：未知
5分 超棒,sss水sss,"甲秀楼位于贵阳的市中心，建于明，重建于清。楼里充满了读书味，如登楼是步步高升，楼上是金榜题名，独占鳌头，等有寓意的字句，仿佛来此登楼必高中。不知是否每年高考前这里是考生的聚集地。
甲秀楼还有一对长对联，也很出名，它已问市了七十多年，对联是对祖国的赞美，是对贵阳历史，地理的概括。",2016-05-20,IP属地：未知
4分 满意,Grace_cyt,免费，但需要提前在小程序“一码游贵州”上预约，不然无法进入游览，每天分上午和下午两个预约时段。建议下午游览，16:30之前需要进入游览，不然就关门了。甲秀楼很小，不能上楼，一楼看一眼一两分钟就完事，然后再去同一个景区内的翠徽园转转，不到半小时也逛完了。游览之后在附近吃饭，推荐马路对面的饭店“包整”吃晚饭，味道好，而且可以俯瞰甲秀楼。吃完晚饭再坐会儿等天黑亮灯，8月底，大约19:45天黑，天黑后再沿着甲秀楼河岸边走走，从不同角度看看甲秀楼夜景，挺漂亮。晚上河岸边有很多居民，唱歌的、散步的、聊天的，很有生活气息。,2021-08-28,IP属地：未知
5分 超棒,jackrockwell,"甲秀楼在贵州省贵阳市城南的南明河上，以河中一块巨石为基而建，是国家AAA级旅游景区。
甲秀楼始建于明朝，后楼毁重建，改名“来凤阁”。清代甲秀楼多次重修，并恢复原名。现存建筑是宣统元年(1909年)重建的。
甲秀楼上下三层，白石为栏，层层收进，由桥面至楼顶高约20米。南明河从楼前流过，汇为涵碧潭。楼侧由石拱“浮玉桥”连接两岸，桥上原有小亭一座叫“涵碧亭”。甲秀楼朱梁碧瓦，四周水光山色，名实相符，堪称甲秀
2006年，甲秀楼作为“文昌阁和甲秀楼”的组成部分，被国务院公布为全国重点文物保护单位。",2020-04-26,IP属地：未知
4分 满意,谭天扫雪,贵阳的标志性建筑，去贵阳一定要去打卡的地方，不过人真的很多，去完甲秀楼还可以步行到青云市集吃饭。,2025-03-29,IP属地：广东
5分 超棒,夏小沫@,"贵阳的甲秀楼，很值得一去，
看夜景是很不错的了，",2025-03-21,IP属地：贵州
5分 超棒,肥婆,白天秀丽晚上绚丽。凉快。人多。热闹，水质清凉，两岸有餐饮，作为贵阳地标建筑，肯定值得打卡。晚上灯光感觉还可以再绚烂一些。,2024-09-02,IP属地：贵州
5分 超棒,莺语花儿,"甲秀楼坐落在贵州省贵阳市南明河上，以河中一块巨石为基而建。甲秀楼朱梁碧瓦，四周水光山色，名实相符，堪称甲秀。
甲秀楼上下三层，白石为栏，层层收进，由桥面至楼顶高约20米。南明河从楼前流过，汇为涵碧潭。",2021-05-01,IP属地：未知
5分 超棒,酒仙老周,免费的！全天开放！基本上所有来贵阳的游客都会来此打卡,2024-11-26,IP属地：上海
5分 超棒,231****119,甲秀楼在贵州省贵阳市城南的南明河上，以河中一块巨石为基而建，是国家AAA级旅游景区。甲秀楼上下三层，白石为栏，层层收进，由桥面至楼顶高约20米。南明河从楼前流过，汇为涵碧潭。楼侧由石拱“浮玉桥”连接两岸，桥上原有小亭一座叫“涵碧亭”。甲秀楼朱梁碧瓦，四周水光山色，名实相符，堪称甲秀。,2020-08-01,IP属地：未知
5分 超棒,Rafa932,这座明朝始建的古建筑历经风雨依然保存至今，现在是贵阳的地标之一，夜景尤为漂亮。取名甲秀楼，取科甲挺秀之意，其朱梁碧瓦，四周湖光山色，自古便是文人墨客汇集之地。,2020-07-13,IP属地：未知
5分 超棒,tzy798798,"甲秀楼是贵阳的标志性建筑，值得一去，以下是甲秀楼好玩的地方：

欣赏建筑艺术

• 甲秀楼主体：为三层三檐四角攒尖顶的木结构阁楼，高约22.9米，以白石为栏，层层收进，朱梁碧瓦，红棂雕窗，设计精致，雕刻工艺独特，展现了高超的建筑技艺。
• 浮玉桥：如彩虹横卧南明河上，连接两岸，桥身曲线流畅，桥上的涵碧亭为游人提供了休憩场所，与甲秀楼相互映衬，构成了一幅美丽的画面。
• 翠微园：是一组由拱南阁、翠微阁、龙门书院组成的明清古代建筑群，园内亭台楼阁错落有致，曲径通幽，古色古香。
感受历史文化

• 历史见证：甲秀楼始建于明万历二十六年（1598年），历经多次毁建和重修，现存建筑为清宣统元年（1909年）重建的遗存，见证了贵阳的历史变迁和城市发展。

• 文化交流场所：历史上许多著名的文人、诗人曾在此留下墨迹，如清代的刘玉山所撰206字长联，比昆明大观楼长联还多26字，楼内还陈列着许多历史文物和名人字画，是文化交流的重要场所。

享受休闲时光

• 桥上散步：在甲秀楼旁的浮玉桥上走走，微风拂面，可以欣赏南明河两岸的风景，放松心情，忘却城市的喧嚣。

• 园内休憩：在翠微园的亭子里小憩，品味一杯茶，或是欣赏园内的园林景观，感受贵阳的慢生活。

品尝特色美食

• 肠旺面：面条劲道，血旺鲜嫩，肥肠软糯，搭配特制的红油辣椒，香气四溢。

• 丝娃娃：薄如蝉翼的面皮包裹着各种蔬菜丝，再蘸上特制的酱料，口感清爽，酸辣可口。",2025-01-26,IP属地：贵州
5分 超棒,tzy798798,"甲秀楼是贵阳市的标志性建筑，以下是对它的详细点评：

一、历史背景与文化价值

甲秀楼始建于明朝万历二十六年（1598年），后多次重建，现存建筑为宣统元年（1909年）重建。它不仅承载着丰富的历史文化，更是贵阳历史的见证。甲秀楼以其独特的建筑风格和深厚的历史底蕴，成为了游客们了解贵阳乃至贵州历史文化的重要窗口。

二、建筑特色

甲秀楼位于贵阳市城南的南明河上，以河中一块巨石为基而建。它上下三层三檐四角攒尖顶阁楼，白石为栏，层层收进，由桥面至楼顶高约二十米，这种构造在中国古建筑史上是独一无二的。楼额“甲秀楼”三字，系宣统年间谢石琴所书，笔力遒劲，为甲秀楼增添了几分文化气息。

三、景观与夜景

甲秀楼景点由石拱“浮玉桥”连接两岸，桥上建有“涵碧亭”。桥、亭、楼的影子一齐映在水中，给人以“镜中景，水中楼”的朦胧感觉。每当夜幕降临，华灯初上，甲秀楼在灯光的映衬下显得格外美丽，仿佛一幅流动的画卷。这种独特的夜景吸引了无数游客前来打卡拍照，成为了贵阳的一大亮点。

四、周边环境与交通便利性

甲秀楼地理位置优越，与河滨公园和人民广场距离较近，周边环境热闹繁华。附近交通系统发达，公交车和地铁站点离这里都不远，游客可以很方便地到达这里。同时，甲秀楼附近还有许多特色美食店和购物中心，游客可以在游览之余品尝当地美食并享受购物的乐趣。

五、游客体验与注意事项

甲秀楼作为贵阳的热门景点之一，人气非常旺盛，尤其在旅游旺季或节假日时游客众多。因此，建议游客在前往甲秀楼时提前规划好时间和路线，避开人流高峰时段以获得更加舒适的游览体验。此外，由于甲秀楼周边交通较为繁忙，游客在游览时也要注意交通安全并遵守景区规定。

综上所述，甲秀楼以其独特的历史背景、建筑特色、景观与夜景以及便利的交通和周边环境而备受游客青睐。它是了解贵阳历史文化的重要窗口之一，也是贵阳旅游的必到之地。",2024-11-06,IP属地：贵州
5分 超棒,苦海无边，望不到岸,"一方太平图，云在青山处。望天涯陌路，转身赴华都。（黄果树/甲秀楼/青岩）

甲秀楼就是贵阳的徽章。它坐落在南明河上，以河中一块巨石为基而建。始建于明朝万历年间，后楼毁重建，改名“来凤阁”。清代多次重修，并恢复原名。从古到今，甲秀楼历经六次大规模的修葺和400年的风吹雨打，依然矗立不倒，见证了筑城400年历史。",2021-11-02,IP属地：未知
4分 满意,L-边走边看,"甲秀楼很值得一去的人文景观，甲秀楼是贵阳历史的见证，文化发展史上的标志，地理位置处于贵阳市中心，400多年来保护很完善，既是现代人的人文景点，又有重要的文物价值，
【景色】晷色优美，传统与现代的完美结合。
【趣味】甲秀楼位于南明河两树林成荫，夏季气候宜人，是休闲与情侣的好去处。
【性价比】免费，性价比高",2021-07-08,IP属地：未知
5分 超棒,50后省钱自由行,关于甲秀楼的来历，有说法，始建于明朝（1598年），后楼毁重建于清宣统元年（1909年），改名“来凤阁”。甲秀楼上下三层，白石为栏，层层收进，由桥面至楼顶高约20米。甲秀楼朱梁碧瓦，四周水光山色，名实相符，堪称甲秀，意为人才秀甲天下。,2021-03-19,IP属地：未知
4分 满意,诗道芬-因-布赖施高周处,在贵阳旅行的第一站，是去看甲秀楼夜景。我发现贵州的景区特别喜欢做灯光秀，在白天看来平平无奇的景色，在夜晚，经过灯光的点缀，散发出别样迷人的魅力。比如甲秀楼，在白天看来，就是普通的街头小公园，可是在夜晚，却像大观园一样金碧辉煌。,2021-01-19,IP属地：未知
5分 超棒,老玩童,"甲秀楼，位于贵州省贵阳市南明区翠微巷8号，地处南明河上，始建于明万历二十六年（1598年），以河中一块巨石为基设楼宇，历代屡加修葺，现存建筑为清宣统元年（1909年）重建遗存。

甲秀楼分上下三层，均以白石为栏，层层收进，由桥面至楼顶高约20米；南明河从楼前流过，汇为涵碧潭；楼侧由石拱“浮玉桥”连接两岸，桥上有小亭名“涵碧亭”；整体朱梁碧瓦，三层三檐四角攒尖顶。",2020-10-13,IP属地：未知
5分 超棒,曹 操,白天有白天的美，夜晚也有不同的夜色景观，我们因为就住在边上所以可以好好的转一转这个贵阳市的地标性建筑。大西南也有如此秀美的江南风情。“为寻胜地一登楼，四面云山尽入眸。多少春光题不出，栁烟轻宕小桥头。”很多文人墨客在这里留下了诗句,2020-06-01,IP属地：未知
