评分,用户,评论详情,日期,IP位置
5分 超棒,D了个Y,"来黄果树大瀑布最最重要的景点自然就是看大瀑布了 徒步实在有点累 又耗时 所以选择了大扶梯上下 据说这是世界上目前最长的野外观光扶梯 长340米 也算是在路上就把世界之最给过了
大瀑布就不做过多介绍了 主要还是看每个人的感受 毕竟咱也是去过冰岛 跑过北美 看过尼亚加拉大瀑布的人 要说再差一个 应该就是当红炸子鸡阿根廷的伊瓜苏瀑布了",2022-12-21,IP属地：上海
5分 超棒,夏吹夏夜风,"黄果树瀑布旅游攻略：
身份证，太阳伞，帽子，口罩，雨衣。
一、交通：自驾游（黄果树瀑布景区门口）
停车：景区门口需吃饭才能停，可导航到某泉酒店门口往左边上去大概一百米有大停车场，走路到游客中心大约500米。
二、门票：推荐携程
六月份免门票，但是观光车和扶梯单程必买。观光车➕保险60。单程扶梯可到观景台或进入瀑布景区后购买，保险可不买，看情况根据个人需要。
三、景点：
1.天星桥——大瀑布——陡坡塘（或者大瀑布——天星桥——陡坡塘）
 ◦ 天星桥：先看石头看植物，路窄注意安全，然后看银坠帘瀑布，10块钱坐索道到出口，再步行出去看大瀑布。天星桥下半段丰水期无法观看，具体情况可现场询问工作人员。
 ◦ 大瀑布：两小时。有双向扶梯，买返程的即可，水帘洞一定要去！
 ◦ 陡坡塘：看时间和具体情况再决定要不要去，86西游记取景拍摄地
游览后注意事项⚠️
1.吃喝的东西尽可能不要带太多，以免增加负担，全程暴走真的太累了。
2.鞋子一定要穿舒适的，不要穿鞋底薄的鞋子！切记！
3.景区入口和景区出口位置不在同一方向，停车位一定要牢记，可以记一个老板的电话方便联系。
4.游览顺序：大瀑布——天星桥——陡坡塘
大瀑布一定要先看，花费时间三个小时左右，每个景点都按顺序看，看了大瀑布再排队去水帘洞，水帘洞必看！返程扶梯要到索桥处才能乘坐，不要走错路了！
5.不要穿短袖短裙！太热，人有多身上全是汗而且又晒，穿裙子走路也不是很方便！
6.每个景点都是刷身份证进入，不用取票！
7.一定要有耐心！景区全部需要步行，走路多又热又累又困，容易烦躁，一定要稳住，有耐心很重要‼️",2022-07-27,IP属地：江苏
5分 超棒,旅の径,"黄果树大瀑布，国人必打卡的景点。
黄果树瀑布，位于贵州省安顺市境内的白水河水系，高77.8米、宽101米(主瀑高67米、宽83.3米)，居世界第三、亚州第一。历史上最伟大资深驴友徐霞客观后感叹道：盖余所见瀑布，高峻数倍者有之，而从无此阔而大者。

虽是枯水期前往，但上游水库的人工调剂，黄果树瀑布仍保持着每秒不少于8立方米的流量(在每秒5立方米的水量时，瀑布就具备较好的观赏性)。
白花花的河水，从断崖顶端凌空而下，直扑崖下的犀牛潭中，水石相激，气势恢宏；中段的水流一分为四、铺展在整个崖壁上，宽阔中更显秀美…在对岸的观瀑亭中快门咔咔作响，张张是大片。

在景区的石径旁，认识了作为植物的黄果树(又称黄桷榕)，又是一个收获。",2022-05-18,IP属地：未知
5分 超棒,Kaka Lee,"【黄果树瀑布】攻略
☀黄果树大瀑布风景区
🚌景区巴士路线：陡坡塘区——天星桥区——大瀑布区，不走回头路，如此循环。
分为三个大区，黄果树瀑布在大瀑布区，游玩时间大概2.5小时，陡坡塘瀑布 大概花费1小时，天星桥瀑布 2.5小时。建议先玩大瀑布和陡坡瀑布，门票3天有效。如果带老人去不能走路也可以只去大瀑布区就行了~
反正三个区走完，挺累人的~~
大众推荐的吃饭点大多在票务那边，景区上车点离票务很远，但是上车点对面有个美食街，没什么好吃比较贵，看自己考虑
⚠带防水手机套、雨衣，穿过黄果树里面的水帘洞需要用到。
⚠景点大巴坐右手边",2021-10-04,IP属地：未知
5分 超棒,Grace_cyt,景区分为三个区域，陡坡塘景区、天星桥景区和黄果树大瀑布景区，中间需要乘坐景区大巴接驳。游览顺序是先陡坡塘，再天星桥，最后黄果树大瀑布。陡坡塘景区就是看陡坡塘瀑布，那是西游记片尾曲开头“你挑着担，我牵着马”师徒一行走过的瀑布，很宽，陡坡塘景区花费半个小时。接下来是天星桥，分为上下半段，以高老庄为中点，上半段主要走一段刻有一年365个日期的水上石头路，上半段走下来大约一小时，而好看的部分都在下半段，天星桥、天星洞、银链坠潭和水上石林，我们去时候的天星洞没有开放，银链坠潭像千万条银链坠入深潭，这个瀑布很特别，让人印象深刻，下半段走一圈差不多一个半个小时，最后我们是坐索道的，10块钱，很良心。下半段走完出来要先坐景区电频车，再换乘景区大巴前往黄果树大瀑布景区，这两个交通要半小时。进入黄果树大瀑布景区，坐电梯下去(50元往返)，围着黄果树大瀑布顺时针绕，从右、前、下、上、左、后，多角度全方位欣赏大瀑布，我们去的时候水量很合适，既充足，气势磅礴，但又不算太大，可以走到瀑布背后的水帘洞去游览，走过去的路上被大瀑布的水雾冲击，幸亏穿了雨衣，不然都要湿透，在大瀑布背后走，很特别，很有创意。绕着大瀑布转一圈，电梯返回，再加上门口一长段商业街，总共两小时。商业街上有个瀑布邮局，有卖明信片，但可惜没开门。我们去的时候时值学生开学，再加上疫情，游客很少，特别爽，所以游览时间都偏短。,2021-08-31,IP属地：未知
5分 超棒,爱生活,"黄果树瀑布在世界瀑布按高宽度和水量规模排名第五，前四个依次是加拿大和美国共有的尼亚加拉瀑布、赞比亚和津巴布韦共有的维多利亚瀑布、阿根廷和巴西共有的伊瓜苏瀑布、委内瑞拉的安赫尔瀑布,黄河壶口瀑布排在第六,黄果树大瀑布却是世界上唯一可从上、下、前、后、左、右六个方位观看的瀑布。景区设有5个主要的观景台，方便游客从各个角度感受大瀑布的壮观、美丽和神奇。站在山坡正面，远远望见一弯碧水，如万练飞空从高高的山崖上，陡然而下，仿佛一道挂在天际的幕帘，正所谓“珠帘钩不卷，飞练挂遥峰”；伴随着震耳欲聋的响声，数十条白练跌落17米深的犀牛潭中，溅珠覆盖，雾珠腾空，让人感觉仿佛置身于仙境之中，使人不禁想起“跳珠乱入船”所描绘的奇妙景象。大瀑布前面是一很深的箱形岩溶峡谷，左为悬崖峭壁，古木森森；右为钙华坡、石笋山，芳草繁花，铺上云天；中为犀牛潭、马蹄潭……，潭滩相连，透逝相接，简直美不可言，让人不禁感叹祖国大好河山的壮美之至！",2021-06-02,IP属地：未知
5分 超棒,夏吹夏夜风,"贵州黄果树瀑布门票在携程上购买后，到了景区拿身份证刷脸入园（身份证只需要出示一次，后面直接刷脸就行了）。

黄果树瀑布有三个景点：陡坡塘、天星桥和大瀑布。景区分时段入园7:00~10:00,10:00~12:00，13:00~14:30,14:30~15:00。建议大家头天上午在携程上订好票。

计划一天游览黄果树瀑布，早上7点就可以直接坐观光车去大瀑布，去晚了人多排队时间较长，如果有老人和小孩建议乘大扶梯直接到瀑布边，如果体力较好可以走台阶边走边欣赏瀑布美景。大瀑布溅起的水雾很重，像下小雨，要准备雨衣，景区大瀑布边上有人卖5元一件的一次性雨衣。穿水帘洞非常过瘾，也容易打湿衣服。游览时间视人群而定，排队时间不确定。

银链坠潭
游览完大瀑布后可以坐观光车去天星桥。天星桥入园先穿过天星盆景区，达到高老庄（天星湖）大约要1个小时。高老庄这里的卫生间旁边有一条路，穿过去过桥，有银链坠潭瀑布、天星洞等景点，穿过天星桥可以看见索道售票，10元一人（只收现金），索道下来后坐摆渡车到高老庄（不乘索道可以步行到摆渡车边），步行到景区门口，游览天星桥景区大约3小时。

陡坡塘瀑布
天星桥出来直接坐观光车去陡坡塘瀑布。陡坡塘瀑布景区直接在白水河边行走，在观景台看瀑布，河边散步，半个小时基本可以游览完。
PS：黄果树景区内有自饮水可以直接饮用，节约买纯净水的钱啦。",2021-05-09,IP属地：未知
5分 超棒,字文进,非常值得一去的黄果树瀑布。它位于贵州省安顺市，距离安顺火车站约45公里，没有公共交通，这就意味着如果你不是自驾游，那么你就只能打黑的，出租车司机给我们的说法是可以包一辆车，一天1000块，随便你去哪儿，但是对于我这种不会开车又经济拮据的人来说，报个一日游的旅行团是最好的选择。我一个人是从贵阳市出发，坐大巴车差不多2.5个小时达到景区，路上不堵车。开车在住的地方发现了一个旅行社的广告（住的地方是：四季黔景酒店，位于贵阳市花溪区。优点：干净、房间设施齐全，包含早餐，距离机场是15公里，地址繁华；缺点：早餐种类少，去晚就没），然后打电话进行预约，早上6点出发，九点开始游玩。一日游团费是260元/人，包含景区门票+观光车以及一顿午餐，自己可以在网上再买一个来回程的大扶梯的票50元/人，建议带伞或者穿漂亮的雨衣，穿方便走路的鞋子，瀑布溅水超级厉害，像是在下雨，景区也有很多卖吃的和纪念品的。黄果树景区有三个景点，分别是：天星桥、陡坡塘和大瀑布。天星桥在我看来没啥看的，只有一个小小的瀑布，没有任何景点，如果这个是安排这最后一个景点，自己又特别累的情况下，完全可以不用去；陡坡塘景点也有一个瀑布，相较于天星桥的话是比较大一些的，可以拍照留念。总得来说作为学生时代一个人的背包客适合过去。,2021-03-10,IP属地：未知
5分 超棒,蓑衣百衲翁,对我们超过六十岁的老人非常优惠，免门票，只要购买60元的景区交通车票就可以连续三天游玩。不愧是5A景区，道路都建得很平整。黄果树瀑布虽然不是丰水期，但青翠欲滴的山水多了些妩媚。最爱天星桥冒水潭河床上长满青苔的石块，就像一个个高尔夫球场。陡坡塘瀑布靠着西游记片尾曲早在大家心里生根了。,2021-03-09,IP属地：未知
5分 超棒,yjw2000,"黄果树瀑布，即黄果树大瀑布。古称白水河瀑布，亦名""黄葛墅""瀑布或""黄桷树""瀑布，因本地广泛分布着""黄葛榕""而得名。 位于中国贵州省安顺市镇宁布依族苗族自治县，属珠江水系西江干流南盘江支流北盘江支流打帮河的支流可布河下游白水河段水系，为黄果树瀑布群中规模最大的一级瀑布，是世界著名大瀑布之一。以水势浩大著称。瀑布高度为77.8米，其中主瀑高67米;瀑布宽101米，其中主瀑顶宽83.3米。黄果树瀑布属喀斯特地貌中的侵蚀裂典型瀑布。
黄果树瀑布出名始于明代旅行家徐霞客，经过历代名人的游历、传播，成为知名景点。",2021-02-11,IP属地：未知
5分 超棒,心灵宫殿,"《天生即风景》

对大自然的胜景，一直颇为神往，提到贵州相信很多人第一时间想到的就是黄果树瀑布，因为在贵州所有的景点里面，黄果树瀑布绝对是最美也是最壮观的一个景点。黄果树瀑布，这个风景家喻户晓，全世界都知道，此生必去一次的地方！

昨夜下了一晚的小雨，我们一早从贵阳就出发了，历经2个小时到达黄果树瀑布景区，天公作美，雨竟然停了。进入黄果树景区大门，黄果树有三大景区，大瀑布、天星桥、陡坡塘三个景区。当然我们直捣黄龙，就要先去最核心的大瀑布一览为先，去大瀑布先到的是黄果树盆景园和徐霞客的雕塑。这里翠竹丛丛，鲜花绿树巧布其间，幽静小径蜿蜒曲折通向瀑布水岸，缓步徐行，心旷神怡。

沿着黄果树大扶梯下来，近了，近了！轰鸣似的声音由远及近传来，并在整个山谷间久久回荡，此时，放眼望去，忽见一股水流从天而降，飞溅起的水珠随风似雪片般地扩散开来，这就是黄果树瀑布给人的第一印象。

今天黄果树瀑布非常的美，因为是丰水期加上正好昨夜下过一场雨，大瀑布咆哮倾泻，从石崖的断层滔滔而下，声如雷，气势磅礴，震天动地，摄人心魄。只见一帘水幕，气势磅礴，仿佛从天而降。大瀑布宛如白练飘落，从近百米落差的山崖，直泄到前面的水潭，击起水雾飞腾，蔚然壮观。可以试想一下，在一片葱郁茂盛的绿色植被中间，一条银白色的水帘裹挟着轰轰隆隆的巨响扑面而来，这时脸前方都是湿润的水汽，说话都需要大声吼起来，在这样雄浑壮阔的自然景观面前，所有的矜持和束缚都不再有意义和价值，你可以尽情地释放自我，随心所欲。

眼前的黄果树瀑布非常壮观，靠我几张照片根本不能说明什么，拍视频也许会直观一点，最好是要亲临现场，才能感受到什么叫过瘾。

天生即风景，大自然的胜景，若不是亲自感受，或许，永远也难以体会其景色的精彩。气势磅礴的黄果树瀑布，大自然的杰作！

游玩攻略：
想一天都玩下来，游览线路攻略是大瀑布--陡坡塘--天星桥。
先去大瀑布，到大瀑布可以乘坐大扶梯，建议省时间省体力买往返票。黄果树大瀑布非常震撼。
再去陡坡塘，主要是看陡坡塘瀑布，一小时游览差不多了。
最后到天星桥景区，高老庄是个分界岭，一边是直接走到出口（主要是旅游团的路线），一边是通往银链坠瀑布的小道，其实所有的景点都在这条路上：桥上桥上桥、天星洞、冒水潭、银链坠潭瀑布、星峡飞瀑、飞瀑桥、水上森林、天星索道等，如果是自由行，一定要去银链坠潭瀑布看看，不输大瀑布，另一种震撼。",2021-02-01,IP属地：未知
5分 超棒,长脸张少侠,"【黄果树瀑布】

黄果树瀑布是中国和亚洲第一大瀑布，古称白水河瀑布，亦名“黄葛墅”瀑布或“黄桷树”瀑布，因本地广泛分布着“黄葛榕”而得名。 瀑布宽30米（夏季可达40米），落差66米，流量达每秒2000多立方米。以水势浩大著称，为亚洲最大瀑布，也是世界著名大瀑布之一。
黄果树瀑布的水帘洞、陡坡塘等景区是86版电视剧《西游记》的取景地。

交通
没有铁路直达黄果树，可以到贵阳、安顺、关岭这三个火车站，然后转乘客车

🚌在贵阳市金阳客车站坐直达黄果树的大巴，车程2小时

🚌在安顺客运东站坐至黄果树的大巴，票价20元/人，车程约1小时
安顺西站-黄果树大巴，旺季半小时一班，淡季估计会延长，半小时车程 22元

🚌关岭高铁站🔁黄果树8:00-18:00 每40分钟一班，票价15，约40分钟路程(旺季)
淡季8:00-10-12-14-16-18 每两小时一班

关岭高铁站直达黄果树 四班
9:00，12:00，16:00，17:00

关岭高铁站—关岭汽车站-—黄果树
关岭高铁站坐1路车2元到关岭汽车站
这是2020.10.23日关岭汽车站到黄果树的时刻表8:00，9:30，12:00，14:00，16:00，18:00，18:30
夏天一小时一班

景区开放时间
07:00-18:30(陡坡塘、大瀑布区)
07:00-18:00(天星桥景区)
06:00-19:30(观光车运营时间)
08:30-18:00(索道运行时间)
08:00-18:30(天星桥摆渡车运行时间) 

成人票
黄果树景区160人民币
黄果树奇石馆70人民币
天星桥索道票10人民币
景区观光车50人民币

黄果树大扶梯：
50元/人（往返）30元/人（单程）",2020-10-26,IP属地：未知
5分 超棒,散步的猫胖胖,黄果树瀑布丰水期还是相当壮观的。没有跟团（实在是因为起床要求太早了），从贵阳乘坐站站通旅游直通车8点出发，10:25到达景区门口。提前预定了10:30-11:30入园的门票，时间正合适。其实真的不需要跟团，自己玩三个景点时间很充裕，景区内观光车也方便，很自由。下午5点原车返程，回到贵阳7点半。,2020-08-23,IP属地：未知
5分 超棒,Littlefederer,"贵州省的绝对名片，中国最知名的景点之一。绝对需要打卡的旅行圣地。黄果树景区现在打造得非常棒，停车场位置很多，从停车场步行前往景区入口非常方便，有大量的小吃街、民宿、客栈、酒店可供选择住宿，饮食选择也很丰富。现在黄果树的门票两天有效，可以安排在黄果树住一晚。具体的游览建议，一定是坐景区交通车直奔大瀑布景区，先游玩大瀑布，大瀑布非常壮观，可以从上方、下方、左方、右方，瀑布中间，瀑布里面六个方位全方位饱览瀑布盛况，不同季节的瀑布都有特色，枯水期清秀优雅，丰水期波澜壮阔，都很值得一看。第二步是前往天星桥景区，体验水、石、树三大元素的完美融合，天星桥一定要走完全程，千万不要中途在高老庄就返回了。天星桥最精华的水上森林、水上石林、天星洞、银练坠潭瀑布都在后半程。最后是陡坡塘瀑布，是中国最宽的瀑布，也是84版西游记的取景地，中国人应该都很熟悉的打卡地。黄果树各景区之间绿化完美，还有教堂、房车营地点缀其中，如果不赶时间，可以不坐交通车，慢慢步行游览。如果是一天游，建议大瀑布、天星桥全程、陡坡塘瀑布作为可选项。如果是两天玩，则建议大瀑布和陡坡塘瀑布之间可以考虑步行慢慢游览。
【景色】中国最大的瀑布，必须打卡。天星桥拥有完整的喀斯特地貌景观，也值得打卡，陡坡塘瀑布作为西游记迷必打卡圣地。
【趣味】天星桥的水上石林水上森林，踏水而过，非常开心。在大瀑布下感受雨雾扑面，也很开心。
【性价比】门票180元，景区车50元，在5A级景区里也不算贵呢，很多游乐园不也得2、300元吗",2020-08-15,IP属地：未知
5分 超棒,花漫熙,四个小时实在太赶了，一定一定要多预留时间，因为进出站都要走特别远的路。陡坡塘就看个黄果树瀑布上游，是西游记取景地，除此没什么了。天星桥我们直接略过上半段，从高老庄进去开始玩下段，景色不错，但是带小孩老人还是比较吃力。重点就是黄果树瀑布景区了，时间紧张就先来这里玩个够，再安排其他的时间。,2020-08-01,IP属地：未知
5分 超棒,夏吹夏夜风,"我国有三大瀑布，分别是黄果树瀑布、壶口瀑布、吊水楼瀑布。黄果树瀑布有哪些游玩攻略呢？

黄果树瀑布，位于我国贵州省安顺市镇宁布依族苗族自治县。黄果树瀑布景区以其雄奇壮阔享有“中华第一瀑”之盛誉，被誉为“西部最具魅力旅游景区”。在大瀑布的上游和下游20千米的河段上，分布有雄、奇、险、秀风格各异的瀑布18个，是世界上最大的瀑布群。

游玩黄果树瀑布的话，可以提前到网上定好电子票，景区门票、观光车票一共大概需要210元，因为黄果树风景区比较大，为节省时间体力，建议购买观光车票。虽然黄果树瀑布景区分布着18个瀑布，有的因为景色单一，大致游览一下就可以，重点介绍几个驻足观看的景点：1、天星桥，天星桥景区特别大，预计游览3个小时；2、黄果树漂流码头，游玩过天星桥后可乘坐天星索道至黄果树漂流码头，可以欣赏白水河两岸景色；3.黄果树大瀑布，从码头乘车至黄果树大瀑布景区，不仅可以在犀牛潭边戏水留影，也可到观瀑亭远眺瀑布全景，水帘洞旁的三字碑处为犀牛潭的双道彩虹的最佳取景地，游玩时间约2小时。

晴天时在黄果树瀑布是能看到彩虹的，每年7、8月的时候正处在丰水期，瀑布水势更庞大，不过人流量也会相对较多，而且正处于夏季，气温也是比较炎热的，个人建议错开高峰期出行观景体验会更好。",2020-07-18,IP属地：未知
5分 超棒,紙飛行機在路上,"3个瀑布计划好时间。
乘坐景区内大巴，最先抵达的是陡坡塘景点，这个下车步行到景点比较近，建议放在最后。
乘坐景区大巴，第二到达的是黄果树瀑布景点，这个从下车到达瀑布，需要走至少40分钟左右，比较耗费体力，尤其要去水帘洞得排很长的队，往返的话得计划好时间。
第三个到达的是天星桥景区，这个景区景点比较分散，走的路程距离是最远的，基本进入景区前1个小时，没什么可看的，精华是银坠链瀑布，很壮观。
我的行程是天星桥、黄果树、陡坡塘，时间从早8点半到下午5点。如果时间和体力都不够的亲，建议放弃天星桥，真的太耗时。",2020-07-08,IP属地：未知
5分 超棒,轻轻的一个蚊,黄果树景区不光有黄果树瀑布，还有陡坡塘瀑布和天星桥景区，是个适合一日游的地方，但是看多了也的确容易审美疲劳，起码这两年我是绝对不打算再去广西的德天大瀑布了…不过目前贵州的所有景点都免费，现在来看黄果树确实是很划算，只需要60块钱的景区通勤车就可以了。,2020-05-26,IP属地：未知
