评分,用户,评论详情,日期,IP位置
5分 超棒,摄影师_李哲,第二次来黔东南了，这些未被开发的景致令人欣喜，赞叹于大美中国，肇兴在此当中是一个很安静的休憩之所，相比其他地方可能更加舒适，也更加适合于普通游客，我在这里完成了不少好片子，感谢肇兴。,2018-06-26,IP属地：未知
5分 超棒,tzy798798,"肇兴侗寨位于贵州省黎平县东南部，是黔东南侗族地区最大的侗族村寨之一，以下是关于它的详细介绍：

历史文化

• 悠久历史：肇兴侗寨始建于南宋正隆五年（公元1160年），距今有850多年历史。

• 民族文化：作为侗族聚居地，完整保存了侗族传统生活方式与文化习俗，以侗族大歌为代表的传统文化，在2009年被列入世界人类非物质文化遗产代表作名录。侗族的刺绣、银饰制作、木器加工等传统手工艺也在这里传承发展。

建筑风格

• 吊脚楼：房屋多为干栏式吊脚楼，全用杉木建造，硬山顶复小青瓦，古朴实用，鳞次栉比，错落有致。
• 鼓楼群：肇兴侗寨以鼓楼群闻名，是侗族村寨的标志性建筑，集塔、阁、亭于一体。全寨分为仁、义、礼、智、信五个团，每个团都有自己的鼓楼，风格各异。
• 花桥：又称风雨桥，建筑精美，既可供人行走，又能遮风避雨，是侗族建筑艺术的珍品，与鼓楼、吊脚楼共同构成了侗寨独特的建筑景观。
民俗活动

• 侗族大歌：是侗族一种多声部、无指挥、无伴奏的民间合唱形式，歌声悠扬，和声美妙，常在重大节日或活动中表演。

• 踩歌堂：是侗族的一种传统歌舞活动，多在春节等节日期间举行，参与者身着盛装，手拉手围成圆圈，边唱边跳。

• 侗戏：是侗族的传统戏曲形式，有独特的唱腔和表演风格，剧目多取材于侗族民间故事和传说，在侗寨的戏台上经常有侗戏表演。

特色美食

• 酸汤鱼：以稻田鲤鱼为主要食材，搭配侗族特有的酸汤炖煮而成，鱼肉鲜嫩，酸汤开胃。

• 彩色糯米饭：用天然植物染料将糯米染成红、黄、黑、白、紫等颜色，色彩鲜艳，口感软糯。

• 黑糯米糍粑：由黑糯米蒸熟后捶打制成，可蘸上白糖、芝麻等食用，香甜可口。

周边景点

• 堂安侗寨：中国侗族地区唯一的一座生态博物馆，有鼓楼、花桥、水井、古墓群、梯田等景观。
• 纪堂侗寨：地处坡岭，聚落成三角形，有3座鼓楼，其中下寨的鼓楼最为壮观。",2025-02-04,IP属地：贵州
5分 超棒,韵亭,肇兴侗寨的第二天，趴窝寨门对面山坡上的观景台1.5小时，看着渐变的肇兴侗寨，感受黎平的日与夜。黄昏的景致最美，6点半已经有几个专业摄影发烧友带着长枪短炮占位等待日落，还有无人机出场，要看美美的景色这里是个好地方。,2019-04-06,IP属地：未知
4分 满意,筱风姿,"『低调的奢华』探店团打卡[爱]

丨吃喝玩乐有态度，探店打卡有追求。
做真实的自己，低调探索生活中的乐趣！丨

❣️ 筱风姿春节囧途记❣️

肇兴侗寨景区
属于4A级景区，帮扶城市居民可以免门票，作为一个浙江游客，这张身份证显得格外可爱了，总算免费游景点了。

开放时间-自然是全天开放的，门票买好以后，你自由通行，很方便；
如果你自驾过来，那你的车要停在3.5公里外的售票处，必须坐观光车或者步行前来，很不方便。

位置-黔东南苗族侗族自治州黎平县
称号-黔东南侗族地区最大的侗族村寨之一（所以在这里玩，可以看到很多类似的寨子）

这是一条生活气息浓郁的老街，我们是游客，来看别人的生活；那些做生意的自然也是外地人，来赚钱的；

但这里，依然不缺少居住生活的人，他们生在这里，长在这里，每天过着怡然自乐的生活。",2019-02-15,IP属地：未知
5分 超棒,糖醋玉米饼,一直很喜欢这种原始的，古香古色的建筑，肇兴侗寨的鼓楼群就很有特色，也体验了一天苗族少女哈哈哈，侗寨里到处都是写真店，寨子不大，晚上租了个电动车，到处逛，好方便好舒服。,2024-10-13,IP属地：四川
5分 超棒,_WeCh****850834,来到侗寨，印象最深的就是人们非常热情好客，环境也让人很放松，很喜欢，还有就是，推荐客栈悦客之家，老板一家都挺好，服务太好啦！白天为我们介绍景点怎么玩怎么逛，全程接送我们一家，真心感谢！有机会还会再来！,2019-07-25,IP属地：未知
5分 超棒,学校🏫,"🌟 肇兴侗寨深度测评｜商业化浪潮下的原生态净土，值得专程来吗？

✅ 值得一去的四大理由 
1. 活着的千年侗寨
未被过度商业化的侗族生活样本，清晨可见阿婆用靛蓝染布，傍晚鼓楼下烤火的爷叔仍在用侗语摆古。相比千户苗寨，这里更接近《国家地理》镜头里的原真性。  

2. 建筑美学天花板 
五座百年鼓楼对应仁义礼智信，夜晚亮灯时如同坠落山间的宝塔。风雨桥不用一颗铁钉的全木结构，堪称建筑迷的朝圣地。  

3. 非遗体验浓度高  
免费侗族大歌表演（每天10:00/16:00在表演场）  
亲手制作靛蓝扎染（推荐「天之逸小院」，98元/人含教学）   跟非遗传承人学造侗纸（堂安梯田山腰的「纸庐」工作室）  

4. 超值周边副本  
堂安梯田：徒步7公里古道，看灌水季的「天空之镜」  
黄岗侗寨：更原始的未开发寨子，周五赶集日有斗牛  
岜沙苗寨：中国最后一个持枪部落，车程1.5小时  

⚠ 劝退人群预警
想要高端度假酒店配套的奢华党  
 期待灯红酒绿夜生活的派对咖  
无法接受山路颠簸的晕车族  

📸 爆款机位清单
1⃣ 礼团鼓楼夜景 
 最佳时段：日落后15分钟蓝调时刻  
 参数：ISO800，快门1/60s，用三脚架长曝光  

2⃣ 观景台俯拍全景  
清晨6点蹲云雾缭绕的仙境时刻  
无人机限高120米，需提前报备  

3⃣ 仁团花桥人文
抓拍挑禾晾晒的侗族阿妈（建议付20元肖像费）  

构图技巧：用桥廊形成天然画框  

🍜 舌尖上的侗寨  
✅ 必吃清单
肇兴特色牛肉粉（推荐「廖胖子」脆皮香猪粉）  
糯米饭包烤肉（街边推车小摊最地道）  
牛瘪火锅（敢挑战的勇士选干瘪更易接受）  

满街的「长沙臭豆腐」千万别试  
 自称「百年老店」的餐馆多不足5年历史  

🏡 住宿红黑榜
① 情怀之选｜古歌秘境* 
- 亮点：270°观景房直面梯田，浴缸可赏星空  
- 缺点：木楼隔音差，",2025-03-11,IP属地：贵州
5分 超棒,M17****343,肇兴侗寨很大，游玩一圈下来对侗族民族文化了解甚多。当地人热情诚信，我们游玩途中发现手机丢了，老公原路返回在遗失地找。义团鼓楼西边第一家，正在为自己家里做泥水活的大哥说他拾到了，确认后把手机给了我老公，并且他坚决不留姓名。我们沮丧的心情转为满满的感动，这个地方景美物美人更美。为肇兴侗寨点赞，愿祖国山河处处充满正能量！,2023-07-20,IP属地：湖南
5分 超棒,谭天扫雪,"肇兴侗寨是一个比较适合玩两三天的侗寨，交通方便，坐高铁到从江站，再坐十来分钟公交车就到侗寨了。肇兴侗寨还保留着大半分原生态，既有商业街，又有原住民在这里生活。寨子里的建筑都是侗族风格的，鼓楼，花桥和住宅。
距离肇兴约 15分钟车程的山上，还有一个堂安侗寨，堂安有梯田，有一条最美丽的徒步路线，步行 2.5小时可以到肇兴侗寨。",2023-07-03,IP属地：贵州
5分 超棒,吾游四方,肇兴侗寨曾被评为全国最美丽的六个乡村古镇之一，以鼓楼群最为著名，还有花桥、吊脚楼等景观。最后住在景区外的肇兴镇里，免得拖着行李走较远的路。请客栈老板约私家车送到到寨门前观景台，最好下午去，游览之后还可以观看夜景。晚餐在寨子里用，可以吃贵州经典菜也是苗族侗族特色菜的酸汤鱼。,2023-04-21,IP属地：河北
5分 超棒,齐哗哗啊,"【景色】肇兴侗寨，位于贵州省黔东南苗族侗族自治州黎平县，是黔东南侗族地区最大的侗族村寨之一。占地18万平方米，居民800余户，4000多人，号称""黎平第一侗寨""。肇兴侗寨四面环山，寨子建于山中盆地，一条小河穿寨而过。寨中房屋为干栏式吊脚楼，鳞次栉比，错落有致，全部用杉木建造，硬山顶覆小青瓦，古朴实用。肇兴侗寨全为陆姓侗族，分为五大房族，分居五个自然片区，当地称之为""团""。分为仁团、义团、礼团、智团、信团五团。肇兴不仅是鼓楼之乡，而且是歌舞之乡，寨上有侗歌队、侗戏班。",2021-04-13,IP属地：未知
4分 满意,乐乐大乐乐dolores,"肇兴侗寨——原生态的村寨
淳朴民风气息比较浓

鼓楼特别多，不愧为“鼓楼之乡”

📝🚘自驾游

📝 🏘侗寨里面都有酒店、旅馆、客栈，一般情况住宿问题较容易解决，价格实惠，肇兴镇上客栈众多，条件比较好的是今宕宫、青定阁、侗赏艺术主题酒店、肇兴宾馆等高端型酒店，价格从160-1280元/间不等；其他家庭旅馆大多80-120元/间，基本都带卫生间和空调的，肇兴侗寨在黔东南各大景区当中接待能力是非常好的。

📝🍲 黔菜多酸辣，较开胃，价格较便宜，幅度在30-60左右一份小炒，菜肴选择幅度较大，容易适应。

📝🛍以贵州手工艺品为主，侗族的手工制民族服装、饰物较有特色，其次为侗族的银饰，看个人喜好。

📝友情提醒

1、不可不游：到肇兴，要参观鼓楼、风雨桥，到寨子里游览，探访侗族人家，细细品味方可领略侗家风情。要登高远眺，才能领会到侗寨的恢宏。

2、出行建议：不要走重复线，广东旅游者可由南向北进入黔东南，以桂林为起点，经三江到地坪，游览著名的地坪风雨桥，然后抵肇兴，接着北上榕江、雷山、凯里，由贵阳返回，这样可以较清楚了解黔东南何以风情神奇著称。

3、肇兴景区住房绝大部分为木质结构建筑，防火性能极差。所以，特别提醒大家要注意防火安全。房间内抽烟要特别注意哦！",2020-03-20,IP属地：未知
5分 超棒,tomzhao,从从江高铁站出来广场右边就是客运站，有直达肇兴侗寨的班车，上车买票票价十元，十多分钟到达游客中心，班车售票员会带你进去取票，携程订票方便快捷，刷手机二维码自助机取票，然后继续上车进去景区，班车会把你一直送到寨子里面，然后沿着寨子中心街道开始游览，主要景点基本都是在主街两旁，寨子不大游览一圈大概两个小时左右，每天寨子里面的表演场有两场免费演出，时间分别是上午十一点和晚上八点，喜欢侗族大歌的可以去观赏。寨子还没有太商业化，当地居民很悠闲的生活着，喜欢美食的可以品尝下牛瘪火锅或者酸汤牛肉等当地特色美食。,2019-01-29,IP属地：未知
5分 超棒,北京乐乐妈妈,相对于西江苗寨和青岩古镇，这个寨子商业化味道不浓，人少景美，从贵阳北站坐高铁到从江站下车，出站口有小巴10元一位直接送到寨口。门票在携程买比现场买优惠20元，寨子里不大，但是纵横错落能玩两天。推荐早上坐寨子里的免费公交车到终点或者步行到“上寨停车场”，20元往返坐小巴到附近“堂安侗寨”，也就20分钟车程，更原生态，第四张第六张图片就是堂安侗寨，有非常美的梯田，寨子是和挪威签署协议的，确保不商业化开发的古老村寨,2018-08-13,IP属地：未知
5分 超棒,bm****04,贵州最大的两寨，西江千户苗寨和肇兴侗寨都是贵州必游的景点，据说以前侗寨是不收门票的，现在名气响了，侗寨整修扩建，也就名正言顺的收起了门票，好在今年冬季特惠，四折的价格还是比较平易近人的，寨子不算很大，立体感和震撼度不如西江千户，但好在商业化还不算严重，除了主街，小街小巷都还保持着原汁原味。,2018-01-25,IP属地：未知
4分 满意,行走毛毛,因为央视曾经在这里做了一场晚会的分会场，这里也变成了一个网红的景点，不过现在的人流量相对来说较小了一些，在主街上的商业化还是挺严重的，但是如果你早起或者是往里面的稻田走一走，会发现有另外的风景。,2024-12-15,IP属地：浙江
5分 超棒,M45****610,"侗寨风景真的太美啦！超喜欢这里的绿化，树好多，环境优美空气清新。主街道整洁，房屋布局规整。贵阳坐动车到从江站，一个半小时。从江站出口处就有大巴班车到侗寨。上车买票10元。车到侗寨售票处后，司机告诉我们先下去买门票。买好门票上大巴车后会有人员检票。接着司机继续开，开10分钟后正式进肇兴侗寨。然后就可以去找自己的住处了。整个侗寨逛下来3个小时左右，拍拍照，慢慢感受这里不一样的民族氛围。当地人都很朴实，人很好，保留着原始的民族氛围。物价也很适中。吃了几家店，没有踩雷，都好好吃。去过全国大大小小的古镇，这里真的很不错，特别是没有商业化严重。到了这里仿佛看到了陶渊明笔下的世外桃源，侗寨居民在这儿安居乐业，老人孩童街上戏耍，很温馨的感觉。

另外，寨中有到堂安梯田的班车，半小时一趟。镇中有指示牌，逛逛就可以看到。

到黎平县城，沙巴侗寨的班车都有的。交通很方便，可能时间点需要大家提前掌握一下。",2021-04-06,IP属地：未知
5分 超棒,冰雪皇后,只住了一晚，烟火气很浓的寨子，尤其是晚上大排档摆满街头，想象中旅游旺季的盛况不过如此。建筑非常质朴和传统，当地侗族人也很好地保留和传承了这一文化脉络，得以让我们这些游客能身临其境地体验美好生活。,2023-07-06,IP属地：上海
5分 超棒,亮点liangpoint,"黎平县地区以山地为主，肇兴侗寨则处于一狭长谷地，是全国最大的侗族村寨之一，素有""侗乡第一寨""之美誉。要登高远眺才能领会到侗乡第一寨的恢宏大气之美。
寨子的入口是个小公园，水车、游廊，小桥流水人家的意境。",2022-04-03,IP属地：未知
4分 满意,186****5117,"这次是约闺蜜出游～  6月.3-5 2晚 
我俩分别从北京、上海、—抵达贵阳龙洞堡机场。
贵阳龙洞堡、贵阳东、贵阳北、—到从江车站 可选择很多. 建议到达后再定车票。 
到达从江车站。出站后有直达肇兴侗寨的班车🚌 20元/人. 大门口换门票🎫  80/人 （江浙沪及本地人免票）
班车停靠在园区里面。
[糖果]建议有行李🧳提前约车来接。 我俩就硬生生的拖着行李箱走到了寨子的尽里头。 定的民宿在山脚下。 走进去已经全身都是汗。湿透！

[调皮]交通：体验下来感觉交通便利真是要想富先修路！

[糖果]景区： 体验感不足。 
两侧都是商店。民宿。酒吧。 对于北方来的我。 除了拍照+ 住民宿 + 爬山 就没啥了。 跟疫情有关系。有些商店都关着门。 
适合拍照📷  对于政策免票的小伙伴来说、周边游还是值得的。 来拍照可以。

[调皮]住宿：我们选的民宿很好. 老板人好. 做饭好吃😋 环境+景色很美. 住的舒服. 
[调皮]人文： 喜欢这里的姑娘.阿姨.小妹. 人都好好。 说话也温柔。 

[糖果]建议景区要多一些少数民族特色的互动。不要只为了收费～ 搭舞台表演就没啥特色了，还是原生态的多一些。
总体来说： 交通便利比预来之前预想的要好！住的好.会弥补景区的不足。 上山走大路。 太偏僻的不要去。 
适合拍照. 寨子不大。 周末人会多很多。",2021-06-17,IP属地：未知
5分 超棒,善了哉的,"黔东南地区分布着大大小小的侗寨，肇兴侗寨算是规模比较大的一个了，素有侗乡第一寨的美称。
还好肇兴侗寨没有被过度商业开发，世世代代居住于此的侗族百姓，依然保持着自己的民俗和文化生活状态，也为我们这些前来造访的游客展现了最自然的景观。
这里交通还算方便，比起那些热门的景区显的清静许多，错落有致的古楼和花桥，美妙悦耳的侗族大歌，只要你细细的品味，内心会平添更多的安静……",2021-05-03,IP属地：未知
5分 超棒,晚霞风车,"肇兴侗寨位于贵州省黔东南苗族侗族自治州黎平县东南部，是全国最大的侗族村寨之一，素有""侗乡第一寨""之美誉。 2005年被《中国国家地理》评选为“中国最美的六大乡村古镇”之一，2007年被《时尚旅游》和美国《国家地理》共同评选为“全球最具诱惑力的33个旅游目的地”之一。  2018年中央电视台春节联欢晚会四大分会场之一。",2020-07-23,IP属地：未知
5分 超棒,M50****8730,很愉快的下次旅行 【景色】秀美 流连忘返,2024-10-23,IP属地：黑龙江
5分 超棒,文蚊看世界,超级棒的一次旅行。特别是晚上亮起万家灯火的侗寨，美到没法形容，还想再去……,2024-10-20,IP属地：广东
5分 超棒,xqc35696fl5672,四天三晚的亲子行程，蜡染体验、学侗话、侗歌，实景创作，长桌宴，抓稻田鱼，游侗寨、赏梯田，逛岜沙，我们收获满满，小朋友们都非常的开心，过得很充实。全力以赴做到更好的神仙堂，我们大力推荐！,2018-08-19,IP属地：未知
5分 超棒,小鹿的漫游日记,太棒了，民族风，享受悠闲生活，拍照很出片,2025-04-18,IP属地：贵州
5分 超棒,温智翔,"**肇兴侗寨深度点评**

位于贵州省黔东南黎平县的肇兴侗寨，被誉为“侗乡第一寨”，是中国现存规模最大、保存最完整的侗族传统村落之一。作为国家4A级景区和“中国历史文化名村”，肇兴不仅是侗族文化的活态博物馆，更因其独特的建筑艺术、民俗风情与自然生态的和谐共生，成为探索民族文化与生态智慧的理想目的地。

---

### **一、建筑艺术：凝固的侗族智慧**
肇兴侗寨的核心魅力，在于其标志性的侗族建筑群。寨中五座鼓楼（仁、义、礼、智、信团）以家族血缘为纽带分布，形成“一寨五楼”的罕见格局。鼓楼以榫卯结构搭建，无需一钉一铆，层叠飞檐如杉树挺拔，既是族群的议事中心，也是侗族“天人合一”哲学的具象表达。与之呼应的风雨桥（如“花桥”），横跨溪流，雕梁画栋，既是交通枢纽，亦是休憩社交的公共空间。这些建筑不仅是技艺的结晶，更是侗族社会“款约制”自治文化的空间载体。

---

### **二、文化风情：歌与火的千年传承**
侗族文化以“歌养心”闻名，肇兴的夜晚常被侗族大歌点亮。多声部无伴奏合唱的《蝉之歌》《布谷催春》，以自然为灵感，传递族群记忆，被列入联合国非遗名录。节庆时，侗寨化身为狂欢舞台：**“三月三”**的抢花炮、**“谷雨节”**的泥巴仗、**“芦笙节”**的歌舞盛会，无不充满原始的生命力。而日常的染布、织锦、银饰锻造等手工艺，则延续着侗族“以艺载道”的生活方式，游客可亲手体验蓝靛扎染，感受植物与时间的魔法。

---

### **三、旅游体验：诗意栖居与商业化博弈**
肇兴的旅游开发相对成熟，主街两侧客栈、餐馆林立，夜晚灯光勾勒出鼓楼的轮廓，颇具梦幻感。游客可登高堂安梯田观云海，徒步穿越原始森林探秘侗族“萨岁”信仰，或于稻田边品尝酸汤鱼、牛瘪火锅、糯米饭等侗家风味。然而，随着商业化渗透，部分区域出现同质化商铺，原住民生活空间被压缩，传统节庆的“表演化”倾向也引发文化真实性的争议。如何在旅游红利与文化保护间平衡，是肇兴面临的长远课题。

---

### **四、保护与挑战：现代性冲击下的文化韧性**
侗寨的“活态传承”面临多重挑战：年轻一代外流导致技艺断代，混凝土建筑逐渐替代传统木楼，外来文化冲击削弱了族群认同。但当地政府与民间组织正尝试创新路径，如建立非遗工坊培训手艺人、推广“生态博物馆”理念、通过短视频平台传播侗族文化等。肇兴的“韧性”在于其未被完全博物馆化。",2025-02-15,IP属地：北京
4分 满意,小小导游爱旅游,宝藏景点，肇兴侗寨隐匿于山中，古朴神秘的侗寨风光和蜿蜒层叠的梯田相得益彰。村落依山就势，井然有序，静谧和谐，每个角落都蕴藏着深厚的文化底蕴。,2024-12-23,IP属地：江苏
5分 超棒,lyn0919,"肇兴侗寨，它不仅素有""侗乡第一寨""之美誉；还是鼓楼之乡，寨中五座鼓楼风格各异、蔚为大观；更是歌舞之乡，每隔一年的芦笙会，笙歌阵阵，热闹非凡。肇兴侗寨四面环山，寨子建于山中盆地，两条小溪汇成一条小河穿寨而过。寨中房屋为干栏式吊脚楼，鳞次栉比，错落有致，全部用杉木建造，硬山顶覆小青瓦，古朴实用。",2021-08-31,IP属地：未知
5分 超棒,宁静的梦,"清晨，傍晚的景色非常迷人。尤其是现在，水稻还在成长，绿油油的，让人好不喜欢。
温度十分怡人，中午也不很热。
吃的饭店，我推荐“农夫”。他家的鱼🐠非常好吃，烤得猪肉非常好吃，还有水煮牛肉。老板一家人非常实在，他还是我们所住民宿的房东（隐山）",2023-07-30,IP属地：山东
5分 超棒,魔女锦鲤,"肇兴侗寨，位于贵州省黔东南苗族侗族自治州黎平县东南部，是全国最大的侗族村寨之一，素有""侗乡第一寨""之美誉。肇兴侗寨有被载入吉尼斯纪录的侗寨鼓楼群，鼓楼特色不一，总共有五座鼓楼，分布在寨中五团，依次为“仁团鼓楼”、“义团鼓楼”、“礼团鼓楼”、“智团鼓楼”、“信团鼓楼”，因而被誉为""鼓楼文化艺术之乡""。",2022-12-23,IP属地：广东
5分 超棒,妍霓,"肇兴景区为国家风景名胜4A景区，以肇兴侗寨为中心，包括周边的堂安、厦格、纪堂等七个侗族村寨和萨岁山，简称“八寨一山”。规划面积31平方公里，总户数3千多户，人口约11万人，其中肇兴侗寨约1200户。侗寨位于黔东南苗族侗族自治州的黎平县肇兴镇，处于黎平县和从江县的交界处，距从江高铁站约十分钟车程。
肇兴侗寨始建于南宋年间，距今有850多年历史，人丁兴旺，历史悠久，是全国最大的侗族村寨，有“侗乡第一寨”的美誉。2005年被“中国国家地理”评为中国最美六大村寨之一，2007年被美国“国家地理”评为全球最具诱惑力的33个旅游目的地之一。是全国第三批中国历史名村，被授予“贵州100个魅力民族村寨”的称号。2018年肇兴侗寨更是作为分会场之一，出现在央视春晚节目中。",2021-09-15,IP属地：未知
5分 超棒,无敌美麗的小孩,刚从贵州回来，全程绿码和戴口罩就可以了，没什么影响。去之前在网上找了好多攻略都不可行，眼看假期一天天来了，还没做好行程，着急得很，蕞后抱着试一试的心态加了一个网上推荐的半自由行规划师甜甜，蕞后被她给出的行程、价格还有态度打动（刚开始也没确定要找她，就是纯咨询，但甜甜也是没有敷衍反而很认真耐心的回答我），就找她定了5天的行程。现在玩贵州划算得很，我们5天才花了1000多块呢。,2020-11-24,IP属地：未知
