评分,用户,评论详情,日期,IP位置
5分 超棒,莺语花儿,"梵净山是中国南方最早从海洋抬升为陆地的地方之一，距今约14亿年。
梵净山地块主体变质岩于10亿年前梵净——武陵运动形成，喜马拉雅运动使周围喀斯特逐步被剥蚀，变质岩出露，形成穹窿状变自然孤岛和放射性河流，新构造运动彻底使梵净山巍巍屹立于周边喀斯特地区，成为被喀斯特低山丘陵包围的变质岩穹隆状孤岛，且至今仍在遭受强烈侵蚀切割，其核心地区于四周、山上和山下的地貌景观都形成了鲜明对比。",2023-07-15,IP属地：广东
5分 超棒,an****don,贵州新晋网红景点。进入景区检票口前，需要分段排队3次；进入检票口后，需要排队换成环保车，需要排队坐索道。环保车是19座的金杯面包车，景区内公路狭窄，部分路段无法同时通过2辆车；索道缆车的轿厢一次只能坐8人，受制于索道问题，每天只能接待8000余名游客。景区常年云雾缭绕，全年约有200多天是雨水天气。下了索道以后，需要爬山30分钟，对于腿脚不便的老人不是十分友好，而且爬山途中可供歇脚的地方较少，这段山路的终点就是主要景点“蘑菇石”。蘑菇石处分成两个岔路：一条是向上继续走到老金顶的路，一条是往下走去新金顶的路，导游通常会指引客人走新金顶。老金顶的道路更加狭窄，需要手足并用才能往上攀爬，部分路段的楼梯达到70度，终点是“燃灯殿”，老金顶不建议老年人前往。登上新金顶依旧需要排队，排队时间至少30分钟，其中有一小段路，楼梯的间隔达到0.5米以上，对年纪大的人依旧十分吃力，另外部分石阶十分狭小，仅有半只脚这么宽。终点是“释迦殿”和“弥勒殿”，景区游览时间在6小时以内，其中2小时在排队乘坐环保车和索道，旺季需要更久的排队等候时间。,2023-03-25,IP属地：上海
5分 超棒,九州旅者,在暑期这个旅游旺季终于有时间带着家人来游玩一直心心念念的梵净山了。为了方便入园我们住在景区大门旁的酒店，住店可以在停车场免费停车。景区分时段入园，我们订的8点门票，8点半去排队入园坐观光车，人确实很多，观光车数量偏少，每部只能坐18人，难怪排那么长队。坐观光车在索道站下车排队坐缆车，在这里可以选择徒步或索道，徒步上山据说要5小时，实力不允许只能索道了。坐缆车下来还要走段爬山木栈道，走不动的小伙伴可以花钱请轿夫抬上去，按体重收费。走完木栈道就到蘑菇石了，老金顶，红云金顶等景点也都从这去，因为两个金顶离得远，考虑到体力时间估计只够去一个，于是选择去红云金顶，因为上山人多又得排队，轮到自己去爬的时候算是知道为啥排那么长队了，上山阶梯只能一人通过，且太过陡峭，有时需要双手抓着铁链攀爬，身手不够矫健的速度慢耗时多，后面的人就得慢慢跟着。好不容易登顶后顿时有种“不识庐山真面目，只缘身在此山中”之感，平时领略红云金顶的神奇壮观都是通过航拍，真要站在那里能看到的就两座庙一座桥，登顶的象征意义更大吧。也许上老金顶远眺红云金顶会更壮观，下次吧，下次再来感受。,2022-08-05,IP属地：广西
5分 超棒,M50****0237,真的很好，四月份山上都还能看见碎冰块，雪都还没化，上山一定要租棉服，去的那天看天气预报30℃，结果山上3℃，绝了，还怕热拿了件短袖，喉后来短袖都穿里面了，哈哈哈哈，景色很绝，坐缆车很刺激，毕竟上升两千多米呢，红云金顶值得一看，就是爬上去较为困难 恐高的朋友就别去爬了，很刺激，游客好可爱还给上爬金顶的那条路上的草都扎上辫子 水很清天很蓝，大家一定要去看看哦,2022-05-11,IP属地：未知
5分 超棒,Grace_cyt,需要提前一天网上预约购票，预约时间精确到小时，购票时要注意门票分东门和西门两种，不通用！一般坐索道上山的从东门进，步行爬山的走西门。我们从东门江口这边入口进入景区，自驾车停景区门口外的停车场，不能开进山，检票进景区后先坐景区观光车，紧接着坐缆车上山，下缆车后开始步行游览。沿着木栈道一路走，就到了蘑菇石，旁边还有翻天印，我们去的时候天气蛮好，站在蘑菇石这边看对面的红云金顶看得很清楚。然后走到拜佛台，按照指示牌先去老金顶，老金顶更高一些，海拔2494米，上到老金顶时起了大雾，对面的红云金顶时而被大雾包裹，完全看不到，时而迷雾又快速散去，蓝天白云和红云金顶系统出现，非常清晰，感叹大自然的神奇和美丽。从老金顶下来回到拜佛台，走另一边上新金顶，也就是红云金顶。红云金顶稍微矮一些，海拔2336米，但红云金顶的趣味性和观赏性更胜一筹，它的顶上有两个块垂直的山峰，之间用一座拱桥相连，很别致，很有特色。红云金顶下来后走到承恩寺游览，再继续往下走回到索道站，坐缆车下山。我们花了7个小时游览梵净山，上午10点进，下午5点出，因为9月初已开学，加上疫情的关系，当天只有1000多个游客，听当地人说这点人可以忽略不计了，所以不论拍照还是游览，都很悠闲。不知何原因，当天原本160的往返缆车降价到140了。,2021-09-10,IP属地：未知
5分 超棒,夏吹夏夜风,位于贵州铜仁的世界自然遗产地梵净山。梵净山是武陵山脉的主峰，最高海拔2572米。这里是我国南方最早从海洋抬升为陆地的地方之一。至今，山顶上仍保留着14亿年前原始洪荒的地质奇观。 梵净山还是全球同纬度生物多样性最丰富的区域，被誉为“生物资源基因库”。这里繁衍着野生植物和动物7100多种。 为了保护好这片净土，近年来，当地政府将梵净山沿线近两千名群众，搬迁到缓冲区范围以外，景区每日的最大游客接待量，也严格控制在八千人以内。懂得做“减法”，让梵净山的山更绿、水常清。,2021-06-13,IP属地：未知
5分 超棒,凤凰燕子,"1、疫情期间提前预约购票，可提前4天。V信关注【梵净山生态旅游区】可快速购票。从5.10起-8月17日对六省两市是免门票的喔~~~~ 特别友好，所以我和小娃只需要买索道票就可以了160元/张，大小同价。一定要买，要不然走死了
2、非节假日期间仍然需要排队快一个小时。梵净山其实是分三段进行等待。第一段是进大门，我排了约15分钟左右，第二段是景区的小巴车， 送到坐缆车地方，等车约5分钟，车开上山约20分钟，第三段，下了小巴车就到了缆车点，再排队约8分钟，缆车上山约8-10分钟，所以整体真正开始爬山是需要约1个小时
3、我是在游行前，就给娃娃办了身份证， 这样就很快，门票的地方就直接刷，坐缆车这些也直接刷 身份证， 非常便利。
4、如果你带的东西比较多， 可以在第一段排队前， 就到游客服务中心去存包，这点还挺人性化的
5、梵净山其实是分三个比较重要的景点， 虽相距并不太远， 但如果你想三个顶都爬， 相当考验人的体力。因为下了缆车你得先爬半个小时的木楼梯。爬不动的， 可以做当地特有的“滑竿”，就是抬轿子。有意思的是这个“滑竿”并不是一口价，是按你的体重来的。我看到 一个大男人在走到1/3时走不动了，他在180斤左右， 抬到木楼梯结束的地方报价480元， 这是非节假日的价格喔。
梵净山我们爬的是【红云金顶】，也是大部分游客会选择爬的，很湿滑，全程基本是铁链，建议网上提前买防滑防磨手套，很实用！
7、5月的天，一件长袖+一件皮肤衣，带上雨披，说下就下，说停就停。还需要考虑到小朋友的脚力， 如果以前没有爬山的经历或者体能上不足， 建议别带孩子， 真不好爬。一路上来就只有我家孩子一个，全部自己，我都担心她坚持不下来。",2021-05-25,IP属地：未知
5分 超棒,夏吹夏夜风,"推荐理由：天空之城梵净山也是这次贵州行的重点，首先门票就非常难定，五一尤其是，我们提前6天进行预约，还亏的酒店老板电话通知我们抢票，历经万难总算订到
景区安检也挺严格的，需要多次验证门票或者身份证，所以有门票千万别扔
我们从山下坐观光车，沿途会看见瀑布，然后一路排队坐缆车，中间会有拍照和换口罩，因此无论天气如何，你都会有完整的纪念照的，尽管是合成的，最后下山可以取。
坐上来以后，一路走栈道到了蘑菇石，然后在半山亭子处修整，洗手间偏少而去需要排队，所以建议少喝水。
特色体验：我们爬了老金顶，真正的手脚并用，惊险的地方只能容乃一个人，而且只能向上不能后退。而且又下雨，非常湿滑，女生建议旅游鞋。尽量带雨衣不要带伞，水可以备一些，山上10元一瓶，土豪随意。
我们的运气还不错，在拜佛台看到了对面的山和庙，还偶遇了小鸟。证明还是有缘的
tips：最后建议体力不佳的老人小孩量力而行，我们这次的遗憾就是红云金顶没有上，没有看到山之间连接的桥。因为到了下午2点还要排队2小时起。建议一定早上进山，下午天雨路滑又黑更加危险不好走，而且缆车大约下午3点就不放人了。下山也最多5.6点。
交通：强烈建议自驾，其他方式路途都会很远，而且车不多。
一般游客都是东山上，因为西山只能徒步，而且离精华也比较远。如果要全景，航拍是最好的。如果可以来之前一定查天气，天晴更好",2021-05-09,IP属地：未知
5分 超棒,菜菜的后花园,非常值得去的地方，贵州第一名山，现在也是网红呢，航拍最漂亮，但是去的时候一个是避开节假日和周末，人太多，登红云金顶要排队等很长时间，国庆期间我们在红云金顶下等了一个半小时才开始登顶，不过金顶虽然陡峭但不高，半个小时左右就到顶了，上山的路很陡，下山的路不太陡，好走多了。另外还要天气晴好，下雨天在梵净山是看不到什么东西的。,2020-10-23,IP属地：未知
5分 超棒,e23****41,梵净山的门票🎫建议关注官网，提前6天关注和预定，现场是买不到门票的，官网上也很难买到隔天或隔2、3天的票，运气好可以抢到少量的隔天票。若个人票订票的入园时间是下午，一般可以提前2个小时入园。进景区先坐车大概开20分钟到索道口，索道上山大概10分钟，然后就是步行台阶上山，看蘑菇石，上老金顶，再上红云金顶。登山路上能不能看到美景，也需要靠运气和看天气的，梵净山上的天气变化无常。体能好的人，从入景区逛完所有景点到出景区大概4-4.5个小时，体能一般的，可能需要6个小时甚至更长。上老金顶和红云金顶的路非常陡，而且窄，一般是不走回头路，所以考虑好了上山就不能反悔了。（老金顶的路可以逆着上，路程短一些，但是会跟顺着下的人撞在一起，需要让行，人少还好，遇到旺季或节假日人多的话，就很麻烦，所以还是建议按照指引道路走，不走回头路）最后提醒，山上风大比较冷，多穿一件衣服。,2020-09-18,IP属地：未知
5分 超棒,yumu20,"梵净山有天空之城之称，位于贵州梵净山江口县，中国最神奇的建筑之一，两座庙宇屹立2366～2494米山巅之上500年不倒！2018年，铜仁梵净山景区获准列入世界自然遗产名录。

购买门票需要提前预约，分时间段进入，可以叫入住的酒店老板帮忙预订（有折扣，通过身份证实名制预订，第二天刷身份证进入）【不允许带火种：如打火机】

刷身份证进入后，需要乘坐缆车大概20分钟左右就能到达山上，然后在步行2000步到达老金顶和红云金顶，最好先去红云金顶再去老金顶，不那么累。全程下来不怎么费力，大概3小时左右就能下山。",2020-09-14,IP属地：未知
5分 超棒,轻轻的一个蚊,梵净山上常年被雨雾笼罩，全年可见日光不足百天，我们乘坐缆车半小时来到核心景区地带，大雾弥漫什么都看不到，七八级狂风在耳边呼呼作响，周边的风景时隐时现，可见时长按秒计算，云雾散去的瞬间赶紧咔咔拍照，留住美景。由于山上风大雾大，可见度低，我们放弃了攀登陡峭“红云金顶”的打算，留下一点遗憾。,2020-08-23,IP属地：未知
5分 超棒,di调毛毛,下午1点开始等待排队上山，人特别多，先在门口排队，大约半小时，到门口外排队1小时，等景区的车来接，路上看到梵净山山底风景很美，到缆车处有排队1小时，说是风大，缆车的速度降的比较低，每小时只能运输200多人上山，一个缆车座8人，这缆车比较陡，有恐高的估计很害怕的，哈哈，上山风景非常好，等待是值得的，我上了最高的金顶，风好大。,2020-07-23,IP属地：未知
5分 超棒,sky-china,梵净山分为东西两个入口，东入口为主入口，有观光车和索道，西入口仅有观光车，从距离上看，西入口去山顶的路更短，应该路很陡吧。我们是从东门进入景区的，观光车一定要坐，全长9公里山路到山脚下，如果步行的话还没开始爬可能就走不动了。山脚下直接就有索道站，我们带着个4岁小孩大概5小时到达索道上站，如果是成人的话时间会缩短，但是建议大家坐索道，因为步行沿路没有任何风景就是纯爬山，达到索道上站后分别有两个顶，每个顶有一座寺庙，疫情期间不开放，但是上这两个顶的路都是独一无二的，非常险，坐索道留着力气爬山顶吧。东西门相隔76公里，除非有条件允许不然还是东上东下比较靠谱,2020-07-16,IP属地：未知
5分 超棒,夏吹夏夜风,"梵净山大众玩法就是坐缆车，这种玩法最适合的就是老年人，乘坐缆车上山虽然说感觉不到亲自走上去的那一种成就感，但是在缆车上却可以对整个梵净山的风光一览无余，也是一个相当不错的体验了。如果是有老人，我建议大家先在它的入口处坐着观光车，达到了缆车的起点，再在他的起点来乘坐缆车，差不多20分钟的时候就可以达到万保岩。从万保岩上面下了缆车，再步行20多分钟就能够达到山顶的观景台了，在这里就是樊净山的核心位置，梵净山的大部分景观，新金鼎，蘑菇石，万卷书等风光都可以尽收眼底了。

放几个旅游小贴士。第一个就是梵净山的道路非常的复杂，在往上攀爬的过程中，最好不要去逞强，老老实实的按照台阶上的道路走就好。当我去旅游的时候正好看了一个热闹，那就是一些喜欢逞强的驴友，离开了台阶进入了山路，最后到了晚上也没有出来。园区派了护山队去解救他们，具体什么时候找到的，我们已经不知道了。",2020-07-10,IP属地：未知
5分 超棒,Shuying,"无论你生长于长江中下游的富庶还是黄河流域的文明，亦或者黑土地的肥沃，走进贵州的大山就会感觉上天如此厚待于你，从一出生就赐予了自然的丰饶。然而，接触了贵州的梵净山，又会让人觉得上天是公平的，这里生命亘古流传生生不息，自然不仅用刀斧神功打造了它的精美，又赋予它奇幻精灵。

🎯推荐理由
🌈梵净山不仅是国家五A级旅游景区、国家自然保护区，中国十大避暑名山，也是世界自然遗产。
🌈梵净山的自然生态系统遗存着7000万至200万年前的古老珍稀物种。多种国家保护世界珍稀的动物。
🌈梵净山是一座有着2000多年历史文化名山，是武陵一带的神山、圣山。
🌈梵净山气象万千，各种自然奇观。也是佛教、道教文化名山。有世界最大弥勒金佛供奉于此。

🎯特色体验：到梵净山就是体验一中原始的洪荒之力。梵净山的幻影、佛光等气象奇观平添许多神秘色彩。
🌿标志性景点有红云金顶、月镜山、万米睡佛、蘑菇石、九龙池等。
🌿自然物产丰富，苦丁茶、岩蜂糖牛干巴、山野菜等都是值得欣赏、品味或者手信之物。

🎯tips
▶️梵净山门票100元，有多种优惠政策。
▶️景区有收费观光车和上下山索道。
▶️山中雨雾充沛，天气多变，最好准备一次性雨衣。

🎯交通
🔻去往梵净山最近的城市是铜仁，全国各地都有到此的火车、飞机。
🔻贵州旅游，从贵阳、凯里、遵义等都有发往梵净山的班车。

曾有位朋友说，至美风景都藏在贵州的大山里。梵净山无疑是其中翘楚。如今贵州的大山里又平添了中国天眼，也许下次走进贵州大山就能聆听到来自宇宙的回声了。",2020-05-12,IP属地：未知
5分 超棒,Dennis-Gong,"十五年前，到了山脚，只有登山步道的梵净山让人望而生畏，知难而返，甚是遗憾。
十五年后，这里有了索道，却选择了用脚攀爬，2小时33分，从海拔838米的山脚到达山顶索道站，3小时38分，登上海拔2493米的老金顶。
可惜的是，受疫情影响，红云金顶排队的人太多了，然后承恩寺也被关闭了。
风景还不错，不过需要体力。",2020-05-11,IP属地：未知
5分 超棒,,梵净山，位于贵州省铜仁市，得名于“梵天净土”，原名为“三山谷”。梵净山乃“武陵正源，名山之宗”，梵净山梵净山是全国 著名的弥勒菩萨道场，是与山西五台山、四川峨眉山、安徽九华山、浙江普陀山齐名的中国第五大佛教名山，在佛教史上具有重要的地位。,2020-04-12,IP属地：未知
5分 超棒,玩嗨了,梵净山国是家5A 景区，山峰高俊秀丽，常年云雾缭绕，山峦忽隐忽现。主要有老金顶，蘑菇石，红云金顶等景点，体力好的可以不坐缆车，但是一定要坐景区摆渡车。要早早到景点，争坐第一班摆渡车上山，这样人少，爬山速度快，可以在山顶饱览无限风光。,2020-04-12,IP属地：未知
5分 超棒,卜一样的旅行,梵净山西线轻松二日游，梵净山为天下名山，世界自然遗产地，天空之城，佛教圣地，弥勒佛道场；这里是十四亿年前黄河以南最先隆起的高原，这里森林茂密每立方米负氧离子的含量达十万个之多ー----有空气懽头的美誉！梵净山风光这边独好。,2020-03-30,IP属地：未知
5分 超棒,M33****3767,到4月30日梵净山免门票，背着一岁的女儿从索道处一路爬到蘑菇石，没有想象中的累。后面让女儿和奶奶在承恩寺处休息，我和老公两人一起爬到红云金顶，上山的道路非常陡峭，有一小段路像攀岩的感觉？山顶风光无限好！,2020-03-24,IP属地：未知
5分 超棒,行走漁樵,贵州自由行，梵净山是最后一站。从铜仁火车站对面的铜仁旅游客运站乘坐大巴，直达梵净山游客中心，附近是梵净山风景区的东门，属于江口县，当晚在东门附近住宿。梵净山景区的门票与观光车票在网上提前预订，现场直接刷身份证进入。次日一早，入东门，乘坐观光车到索道下站，现场购买单程索道票，乘坐索道，到达索道上站，继续徒步上行，先登红云金顶（新金顶），登顶的山道狭窄险峻，顶上四望，四周群山连绵，层峦叠嶂。再回返，前往老金顶，途经蘑菇石，这块石头也是梵净山的标志性景点之一。相比奇伟的红云金顶，登老金顶则相对轻松。下了老金顶，去拜佛台休整了一下，从早上8点20分入东门，已经游玩了5个小时。又继续沿山道向印江方向前进，如果说江口方向是对新，老金顶的近观，那么从印江方向则是对新，老金顶的远望，这一路看山景的视野开阔，可近距离感受梵净山的坡陡谷深，这一段的山道修建的相对平缓，易于行走。下行至棉絮岭，在棉絮岭车站乘坐观光车，到达梵净山风景区的西门，这里属于印江县。从梵净山景区的东门入，到景区的西门出，全程游玩用了近8个小时。在这里要提醒一下去梵净山自由行的游客，梵净山景区西门的交通是非常非常不方便，不论是从西门回到游客中心附近的东门，或是去印江汽车站，几乎没有车辆往返，只有去找寻私家车的司机带客，非常麻烦。所以建议，如果游人从拜佛台沿山道前往印江方向游玩，行至舍身崖，便可以原路返回了。,2019-11-12,IP属地：未知
